dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,linksOrigem,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,226,1967,DEPUTADO JOSÉ DOMINGUES                    ARENA,"DÁ A DENOMINAÇÃO DE IRMÃ MARIA ELISA ÀS ESCOLAS COMBINADAS ANEXAS AO
INSTITUTO NOSSA SENHORA APARECIDA, EM PASSA-QUATRO.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PASSA-QUATRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-07-04,000151066,PL. 226 1967 - PROJETO DE LEI,1178,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120402,1429,rosanacf,1967-06-30,"list(passo = 1, data = ""1967-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 8 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 8 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 10 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 10 8 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 30 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LOURIVAL BRASIL\nPUBLICAÇÃO: 30 9 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 10 1967"")",list(),list(),N,"list(id = 1178, nome = ""DEPUTADO JOSÉ DOMINGUES"", partido = ""ARENA"")",NA,NULL,LEI 4602 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4602/1967,LEI 4602 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,225,1967,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A CONCEDER PENSÃO VITALÍCIA A
AUGUSTO GONÇALVES FILHO.",NA,"AUTORIZAÇÃO, EXECUTIVO, CONCESSÃO, PENSÃO VITALÍCIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-07-04,000151067,PL. 225 1967 - PROJETO DE LEI,,BENEFÍCIO PESSOAL,NA,NA,20130308,1621,vitoria,1967-06-30,"list(passo = 1, data = ""1967-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 19 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 24 8 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 9 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 72 1967"")",LEI 4555 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4555/1967,LEI 4555 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,224,1967,DEPUTADO RAUL BELÉM                        MDB,"PROPÕE AO SENADO FEDERAL EMENDA À CONSTITUIÇÃO DO BRASIL, PARA QUE SEJAM
SUPRIMIDOS O ART. 58 E SEU PARÁGRAFO ÚNICO.",ADMINISTRAÇÃO PÚBLICA,"ENCAMINHAMENTO, SENADO, PROPOSTA DE EMENDA À CONSTITUIÇÃO, SUPRESSÃO,
ARTIGO, AUTORIZAÇÃO, PRESIDENTE DA REPÚBLICA, EXPEDIÇÃO, DECRETO-LEI
FEDERAL, MATÉRIA, SEGURANÇA NACIONAL, FINANÇAS PÚBLICAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-07-01,000151070,PL. 224 1967 - PROJETO DE LEI,1188,"CONSTITUIÇÃO FEDERAL
EXECUTIVO",ARQUIVO,19710131,20150803,1652,malves,1967-06-28,"list(passo = 1, data = ""1967-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 8 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 31 8 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 22 8 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 1 6 1968\nPARECER PELA REJEIÇÃO\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 1 6 1968\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1188, nome = ""DEPUTADO RAUL BELÉM"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,223,1967,DEPUTADO RAUL BELÉM                        MDB,"PROPÕE AO SENADO FEDERAL EMENDA À CONSTITUIÇÃO DO BRASIL, PARA ALTERAR A
REDAÇÃO DE SEUS ARTS. 76 E 77.",ADMINISTRAÇÃO PÚBLICA,"ENCAMINHAMENTO, SENADO, PROPOSTA DE EMENDA À CONSTITUIÇÃO, SUPRESSÃO,
ARTIGO, SELEÇÃO, PRESIDENTE DA REPÚBLICA, ELEIÇÃO INDIRETA, COLÉGIO
ELEITORAL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-07-01,000151071,PL. 223 1967 - PROJETO DE LEI,1188,"CONSTITUIÇÃO FEDERAL
ELEIÇÃO",ARQUIVO,19710131,20170808,1407,malves,1967-06-28,"list(passo = 1, data = ""1967-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 8 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 9 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 20 9 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 30 9 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1188, nome = ""DEPUTADO RAUL BELÉM"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,222,1967,DEPUTADO RAUL BELÉM                        MDB,"PROPÕE AO SENADO FEDERAL EMENDA À CONSTITUIÇÃO DO BRASIL, PARA QUE SEJA
SUPRIMIDO O ITEM I DO ART. 60 E ACRESCENTA ARTIGO.",ADMINISTRAÇÃO PÚBLICA,"ENCAMINHAMENTO, SENADO, PROPOSTA DE EMENDA À CONSTITUIÇÃO, SUPRESSÃO,
ARTIGO, COMPETÊNCIA PRIVATIVA, PRESIDENTE DA REPÚBLICA, INICIATIVA,
PROJETO DE LEI, MATÉRIA FINANCEIRA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-07-01,000151072,PL. 222 1967 - PROJETO DE LEI,1188,"CONSTITUIÇÃO FEDERAL
FINANÇAS PÚBLICAS",ARQUIVO,19710131,20150803,1654,malves,1967-06-28,"list(passo = 1, data = ""1967-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 8 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 11 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 3 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 20 9 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 12 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 2 12 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1188, nome = ""DEPUTADO RAUL BELÉM"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,221,1967,DEPUTADO LOURIVAL BRASIL                   ARENA,DISPÕE SOBRE A ORGANIZAÇÃO MUNICIPAL.,NA,"DISPOSITIVOS, ORGANIZAÇÃO, ADMINISTRAÇÃO MUNICIPAL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-07-11,000151063,PL. 221 1967 - PROJETO DE LEI,322,ADMINISTRAÇÃO MUNICIPAL,ARQUIVO,19710131,20130308,1618,vitoria,1967-07-13,"list(passo = 1, data = ""1967-07-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nARQUIVADO, FINAL DA LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. LOURIVAL BRASIL, EM 23 3 1971\nPASSAR A SER PROJETO DE LEI CONSTITUCIONAL 1 1971."")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,220,1967,DEPUTADO NAVARRO VIEIRA                    PLE,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE SÃO VICENTE DE PAULO, DE DORES
DO INDAIÁ.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DORES DO INDAIÁ.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-07-01,000151073,PL. 220 1967 - PROJETO DE LEI,342,UTILIDADE PÚBLICA,ARQUIVO,19710131,20120229,1511,rosanacf,1967-06-28,"list(passo = 1, data = ""1967-06-28"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,NULL,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,219,1967,DEPUTADO JAIRO MAGALHÃES                   ARENA,"DÁ AO GINÁSIO ESTADUAL DA CIDADE DE SERRO O NOME DE ""MINISTRO
EDMUNDO LINS"".",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, SERRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-29,000151074,PL. 219 1967 - PROJETO DE LEI,737,"ESTABELECIMENTO DE ENSINO
PRÓPRIO PÚBLICO",NA,NA,20130308,1617,vitoria,1967-06-27,"list(passo = 1, data = ""1967-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 8 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 8 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 9 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 10 8 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 24 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 9 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 9 1967"")",list(),list(),N,"list(id = 737, nome = ""DEPUTADO JAIRO MAGALHÃES"", partido = ""ARENA"")",NA,NULL,LEI 4566 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4566/1967,LEI 4566 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,218,1967,DEPUTADO JAIRO MAGALHÃES                   ARENA,"DÁ AO GINÁSIO ESTADUAL DE SABINÓPOLIS O NOME DE ""MONSENHOR JOSÉ
AMANTINO DOS SANTOS"".",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO,
SABINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-29,000151075,PL. 218 1967 - PROJETO DE LEI,737,"ESTABELECIMENTO DE ENSINO
PRÓPRIO PÚBLICO",NA,NA,20130308,1617,vitoria,1967-06-27,"list(passo = 1, data = ""1967-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 8 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 8 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 9 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 22 8 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 30 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 21 9 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1967"")",list(),list(),N,"list(id = 737, nome = ""DEPUTADO JAIRO MAGALHÃES"", partido = ""ARENA"")",NA,NULL,LEI 4589 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4589/1967,LEI 4589 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,217,1967,DEPUTADO JAIRO MAGALHÃES                   ARENA,"DÁ AO GINÁSIO ESTADUAL DE MORRO DO PILAR O NOME DE ""INTENDENTE
CÂMARA"".",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, MORRO
DO PILAR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-29,000151076,PL. 217 1967 - PROJETO DE LEI,737,"ESTABELECIMENTO DE ENSINO
PRÓPRIO PÚBLICO",NA,NA,20130308,1616,vitoria,1967-06-27,"list(passo = 1, data = ""1967-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 8 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 8 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 9 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 22 8 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 30 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 21 9 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1967"")",list(),list(),N,"list(id = 737, nome = ""DEPUTADO JAIRO MAGALHÃES"", partido = ""ARENA"")",NA,NULL,LEI 4588 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4588/1967,LEI 4588 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,216,1967,GOVERNADOR DO ESTADO,CRIA O CONSELHO ESTADUAL DE CULTURA.,CULTURA,"CRIAÇÃO, CONSELHO ESTADUAL DE CULTURA.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-29,000151077,PL. 216 1967 - PROJETO DE LEI,,"CONSELHO ESTADUAL
CULTURA",NA,NA,20131024,1540,rosanacf,1967-06-27,"list(passo = 1, data = ""1967-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nEDUCAÇÃO E FINANÇAS\nPERDERAM PRAZO\nAPROVADO POR COMISSÃO ESPECIAL\nPUBLICAÇÃO: 14 9 1967\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 26 9 1967.\nVETO PARCIAL MANTIDO"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 71 1967"")",LEI 4570 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4570/1967,LEI 4570 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,215,1967,DEPUTADO WALTHON GOULART                   ARENA,"DECLARA DE UTILIDADE PÚBLICA AS OBRAS SOCIAIS DA PARÓQUIA DE SÃO JOSÉ
(CENTRO), COM SEDE EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-28,000151078,PL. 215 1967 - PROJETO DE LEI,348,UTILIDADE PÚBLICA,NA,NA,20120229,1504,rosanacf,1967-06-26,"list(passo = 1, data = ""1967-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 8 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 8 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 5 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 12 8 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 8 1967"")",list(),list(),N,"list(id = 348, nome = ""DEPUTADO WALTHON GOULART"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4547 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4547/1967,LEI 4547 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,214,1967,GOVERNADOR DO ESTADO,AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL AO MUNICÍPIO DE RIO PRETO.,NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, RIO PRETO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-27,000151079,PL. 214 1967 - PROJETO DE LEI,,IMÓVEL,NA,NA,20120330,1534,rosanacf,1967-06-23,"list(passo = 1, data = ""1967-06-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nCOMISSÕES:\nCONSTITUIÇÃO, LEGISLAÇÃO E JUSTIÇA E FINANÇAS, ORÇAMENTO E\nTOMADA DE CONTAS\nDISCUSSÃO ÚNICA\nPERDEU PRAZO\nCOMISSÃO ESPECIAL\nAPROVADO O PROJETO NA FORMA DO ART. 4 DA RESOLUÇÃO 803 1967,\nEM 6 9 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 9 1967."")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 70 1967"")",LEI 4572 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4572/1967,LEI 4572 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,212,1967,DEPUTADO AMILCAR PADOVANI                  MDB,"DISPÕE SOBRE APOSENTADORIA ESPECIAL DE FUNCIONÁRIO QUE EXERCE CARGO,
FUNÇÃO OU ATIVIDADE POLICIAL.",ADMINISTRAÇÃO PÚBLICA,"NORMAS, CONCESSÃO, APOSENTADORIA ESPECIAL, FUNCIONÁRIO PÚBLICO
ESTADUAL, SERVIDOR PÚBLICO ESTADUAL, CARGO PÚBLICO, FUNÇÃO PÚBLICA,
ATIVIDADE POLICIAL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-06-24,000151080,PL. 212 1967 - PROJETO DE LEI,1189,"ADMINISTRAÇÃO ESTADUAL
PESSOAL",ARQUIVO,19710131,20150303,1150,malves,1967-06-22,"list(passo = 1, data = ""1967-06-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 8 1967\nJUSTIÇA\nRELATOR: DEP. EMÍLIO HADDAD\nPERDEU PRAZO\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 9 5 1968\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 9 5 1968\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,211,1967,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE CULTURA ÍTALO-BRASILEIRA
DE JUIZ DE FORA, COM SEDE EM JUIZ DE FORA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-24,000151081,PL. 211 1967 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,NA,NA,20120229,1437,rosanacf,1967-06-22,"list(passo = 1, data = ""1967-06-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 3 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 8 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 1 7 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 18 8 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 8 1967"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4552 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4552/1967,LEI 4552 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,210,1967,DEPUTADO JOÃO NAVARRO                      ARENA,"CONSIDERA DE UTILIDADE PÚBLICA O COLÉGIO NORMAL NOSSA SENHORA DO
SAGRADO CORAÇÃO, DE SANTA BÁRBARA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SANTA BÁRBARA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-24,000151082,PL. 210 1967 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,NA,NA,20120229,1436,rosanacf,1967-06-22,"list(passo = 1, data = ""1967-06-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 3 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 8 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 1 7 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 18 8 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 9 1967"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4553 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4553/1967,LEI 4553 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,209,1967,DEPUTADO EUCLIDES CINTRA                   ARENA,"DÁ À UNIDADE SANITÁRIA DE CRISTINA O NOME DE CORONEL GODOFREDO
PINTO DA FONSECA.",NA,"DENOMINAÇÃO, UNIDADE SANITÁRIA, MUNICÍPIO, CRISTINA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-06-23,000151084,PL. 209 1967 - PROJETO DE LEI,295,PRÓPRIO PÚBLICO,NA,NA,20130308,1614,vitoria,1967-06-21,"list(passo = 1, data = ""1967-06-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 6 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 8 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 24 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 8 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 5 8 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 22 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 30 8 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 9 1967"")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""ARENA"")",NA,NULL,LEI 4560 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4560/1967,LEI 4560 1967 - LEI ORDINÁRIA,NA,NA
