dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,regime,tema,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,observacao
Remissivo,PROJETO DE LEI,PL,194,1983,DEPUTADO MENDES BARROS                     PMDB,"MODIFICA DISPOSITIVO DA LEI 8285, DE 8 DE OUTUBRO DE 1982,
QUE CONTÉM A DIVISÃO ADMINISTRATIVA DO ESTADO DE MINAS GERAIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-06-17,000143383,PL. 194 1983 - PROJETO DE LEI,1688,NA,NA,20121106,1532,encnaves,1983-06-15,"list(passo = 1, data = ""1983-06-15"", local = ""PLENÁRIO"", historico = ""COMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 15 9 1985\nESTE PROJETO RECEBEU O NÚMERO PL 358 1983, APÓS PARECER PRÉVIO DA\nCOMISSÃO DE JUSTIÇA."")",list(),list(),NULL,N,NA,NA,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,LEI 8285 1982 - LEI ORDINÁRIA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,193,1983,DEPUTADO MILTON SALLES                     PFL,"CONCEDE O TÍTULO DE CIDADANIA HONORÁRIA DE MINAS GERAIS A VERA
BROEMME VON DER LAUNITZ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-17,000143384,PL. 193 1983 - PROJETO DE LEI,2031,NA,LEI 8608 1984 - LEI ORDINÁRIA,19980101,NA,Carga,1983-06-15,"list(passo = 1, data = ""1983-06-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1984\nCOMISSÕES:\nCONSELHO DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO JOSÉ GERALDO DE FARIA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO ARAÚJO\nPUBLICAÇÃO: 12 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO ARAÚJO\nPUBLICAÇÃO: 5 6 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 10 7 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2031, nome = ""DEPUTADO MILTON SALLES"", partido = ""PFL"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8608/1984,LEI 8608 1984 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,192,1983,DEPUTADO JOÃO BARBOSA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A ACADEMIA CAMPO-BELENSE DE LETRAS
JOSÉ MISERANI DE CARVALHO, COM SEDE EM CAMPO BELO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAMPO BELO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-17,000143385,PL. 192 1983 - PROJETO DE LEI,849,UTILIDADE PÚBLICA,LEI 9317 1986 - LEI ORDINÁRIA,20120131,1000,rosanacf,1983-06-15,"list(passo = 1, data = ""1983-06-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 8 1986 COM EMENDA Nº 1.\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 7 10 1986, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 10 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 20 8 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 30 9 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 21 10 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 11 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 849, nome = ""DEPUTADO JOÃO BARBOSA"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/9317/1986,LEI 9317 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,191,1983,DEPUTADO MILTON SALLES                     PFL,"AUTORIZA O PODER EXECUTIVO A DOAR À CASA DA CRIANÇA DE CAMPESTRE
IMÓVEL QUE MENCIONA.","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, CAMPESTRE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-06-16,000143387,PL. 191 1983 - PROJETO DE LEI,2031,IMÓVEL,NA,20120605,1501,rosanacf,1983-06-14,"list(passo = 1, data = ""1983-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 9 1983\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19861218,"list(id = 2031, nome = ""DEPUTADO MILTON SALLES"", partido = ""PFL"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,190,1983,DEPUTADO SAMIR TANNÚS                      PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS
AO COMENDADOR ALEXANDRINO GARCIA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-10,000143388,PL. 190 1983 - PROJETO DE LEI,1463,NA,LEI 8584 1984 - LEI ORDINÁRIA,19980101,NA,Carga,1983-06-08,"list(passo = 1, data = ""1983-06-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1984\nCOMISSÕES:\nCONSELHO DA MEDALHA DE INCONFIDÊNCIA\nRELATOR: CONSELHEIRO JOSÉ GERALDO DE FARIA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO ARAÚJO\nPUBLICAÇÃO: 11 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 26 5 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 7 6 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1463, nome = ""DEPUTADO SAMIR TANNÚS"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8584/1984,LEI 8584 1984 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,189,1983,DEPUTADO DOMINGOS LANNA                    PFL,"DECLARA DE UTILIDADE PÚBLICA O LAR DE MARCOS, COM SEDE EM
CONTAGEM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONTAGEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-10,000143389,PL. 189 1983 - PROJETO DE LEI,1679,UTILIDADE PÚBLICA,LEI 8461 1983 - LEI ORDINÁRIA,20120131,1000,rosanacf,1983-06-08,"list(passo = 1, data = ""1983-06-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 9 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 17 8 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 11 10 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIME MARTINS\nPUBLICAÇÃO: 8 11 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 11 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8461/1983,LEI 8461 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,188,1983,DEPUTADO JOSÉ SANTANA                      PDS,"DÁ A DENOMINAÇÃO DE DESEMBARGADOR LEONARDO PIMENTA AO FÓRUM DA COMARCA
DE CAPELINHA.","DENOMINAÇÃO, FÓRUM, COMARCA DE CAPELINHA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-10,000143390,PL. 188 1983 - PROJETO DE LEI,1680,PRÓPRIO PÚBLICO,LEI 8669 1984 - LEI ORDINÁRIA,20120503,1635,rosanacf,1983-06-08,"list(passo = 1, data = ""1983-06-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 8 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 9 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 10 9 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 14 8 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 31 8 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 11 9 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 9 1984"")",list(),"list(expressao = ""(PL adj '741' adj 1984[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 741 1984"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27741%27+adj+1984%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 741, ano = 1984)",NULL,N,NA,NA,"list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/8669/1984,LEI 8669 1984 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,187,1983,DEPUTADO KEMIL KUMAIRA                     PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO AMIGOS DE PALMÓPOLIS
- ASSOAP, COM SEDE NO MUNICÍPIO DE RIO DO PRADO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RIO DO PRADO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-09,000143392,PL. 187 1983 - PROJETO DE LEI,1695,UTILIDADE PÚBLICA,LEI 8564 1984 - LEI ORDINÁRIA,20120131,1001,rosanacf,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 4 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 5 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 27 3 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 12 4 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 4 5 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 5 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8564/1984,LEI 8564 1984 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,186,1983,DEPUTADO JOÃO PINTO RIBEIRO                PMDB,"AUTORIZA O PODER EXECUTIVO A CONVERTER EM DOAÇÃO À LOJA MAÇÔNICA
CEDROS DO LÍBANO O COMODATO DA ÁREA DE 532,00 M2, SITUADA NO
MUNICÍPIO DE ITAMBACURI.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-06-09,000143393,PL. 186 1983 - PROJETO DE LEI,1685,NA,NA,20100201,1158,moreka,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19861218,"list(id = 1685, nome = ""DEPUTADO JOÃO PINTO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,185,1983,DEPUTADO ALCYR NASCIMENTO                  PDS,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL DORALICE DE LOURDES COELHO À ESCOLA
ANGU DURO, NO POVOADO DE TRÊS BARRAS, DISTRITO DE MILHO VERDE, NO
MUNICÍPIO DO SERRO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SERRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-09,000143394,PL. 185 1983 - PROJETO DE LEI,2791,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8495 1983 - LEI ORDINÁRIA,20120503,1636,rosanacf,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 11 10 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 17 11 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 8 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2791, nome = ""DEPUTADO ALCYR NASCIMENTO"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/8495/1983,LEI 8495 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,184,1983,DEPUTADO ALCYR NASCIMENTO                  PDS,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL DE CARNEIROS, LOCALIZADA NO DISTRITO
DA SEDE DO MUNICÍPIO DO SERRO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SERRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-09,000143395,PL. 184 1983 - PROJETO DE LEI,2791,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8497 1983 - LEI ORDINÁRIA,20120503,1657,rosanacf,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 8 10 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 11 11 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 8 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2791, nome = ""DEPUTADO ALCYR NASCIMENTO"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/8497/1983,LEI 8497 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,183,1983,DEPUTADO ALCYR NASCIMENTO                  PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ANTÔNIO DE MOURA NUNES À
ESCOLA ESTADUAL DA FAZENDA POUSO ALEGRE, NO SERRO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SERRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-09,000143396,PL. 183 1983 - PROJETO DE LEI,2791,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8496 1983 - LEI ORDINÁRIA,20120503,1658,rosanacf,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 8 10 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 17 11 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 8 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2791, nome = ""DEPUTADO ALCYR NASCIMENTO"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/8496/1983,LEI 8496 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,182,1983,DEPUTADO DOMINGOS LANNA                    PFL,"ALTERA REDAÇÃO DOS ARTIGOS 61 E 70 DO REGIMENTO INTERNO DA
ASSEMBLÉIA LEGISLATIVA DO ESTADO DE MINAS GERAIS.
(COMPOSIÇÃO DA MESA E SUBSTITUIÇÃO DO PRESIDENTE).",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-06-09,000143397,PL. 182 1983 - PROJETO DE LEI,1679,NA,NA,20100126,1218,moreka,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1983\nARQUIVADO. FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,181,1983,DEPUTADO ADEMIR LUCAS                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE DOS
SERVIDORES DA PREFEITURA MUNICIPAL DE CONTAGEM, COM SEDE EM
CONTAGEM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONTAGEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-09,000143398,PL. 181 1983 - PROJETO DE LEI,2030,UTILIDADE PÚBLICA,LEI 8444 1983 - LEI ORDINÁRIA,20120131,1001,rosanacf,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 9 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 24 6 1983\nJUSTIÇA\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 12 8 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 30 9 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 10 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8444/1983,LEI 8444 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,180,1983,GOVERNADOR DO ESTADO,"DISPÕE SOBRE OS VENCIMENTOS DOS CARGOS DA MAGISTRATURA, DE
CONSELHEIRO E DE AUDITOR DO TRIBUNAL DE CONTAS E DÁ OUTRAS
PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-09,000143399,PL. 180 1983 - PROJETO DE LEI,,"PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCEMG)",LEI 8401 1983 - LEI ORDINÁRIA,20170926,1520,m20993,1983-06-07,"list(passo = 1, data = ""1983-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 6 1983 COM AS EMENDAS 1 E 2\nPUBLICADAS EM 17 6 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 6 1983\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 17 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 30 6 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1983"")",list(),list(),"list(descricao = ""MSG 55 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,ADMINISTRAÇÃO PÚBLICA,NA,/legislacao/mineira/LEI/8401/1983,LEI 8401 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,179,1983,DEPUTADO AGOSTINHO PATRÚS                  PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE DA
COMUNIDADE DE CUBAS - ABC, COM SEDE NA VILA DE CUBAS, DISTRITO
DO MUNICÍPIO DE FERROS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, FERROS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-06-07,000143402,PL. 179 1983 - PROJETO DE LEI,2790,UTILIDADE PÚBLICA,LEI 8539 1984 - LEI ORDINÁRIA,20120131,1001,rosanacf,1983-06-01,"list(passo = 1, data = ""1983-06-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 4 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 4 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 23 11 1983\nJUSTIÇA\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 23 3 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 13 4 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 5 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2790, nome = ""DEPUTADO AGOSTINHO PATRÚS"", partido = ""PSDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8539/1984,LEI 8539 1984 - LEI ORDINÁRIA,NA
