dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,local,norma,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,observacao,tema,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao
Remissivo,PROJETO DE LEI,PL,1381,1981,DEPUTADO ADEMIR LUCAS                      PMDB,"DENOMINA PRÉDIO QUE MENCIONA E DÁ OUTRAS PROVIDÊNCIAS (DE PROFESSOR
OSWALDO PATARO O AT. INSTITUTO MÉDICO LEGAL, DE BELO HORIZONTE).","DENOMINAÇÃO, PRÉDIO, MEDICINA LEGAL, MUNICÍPIO, BELO HORIZONTE.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1981-08-14,000144491,PL. 1381 1981 - PROJETO DE LEI,2030,PRÓPRIO PÚBLICO,NA,NA,NA,NA,20120507,1707,rosanacf,1981-08-12,"list(passo = 1, data = ""1981-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO.\nAPROVAÇÃO: 20 8 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO.\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 11 1981\nREJEITADO, NOS TERMOS DO ART. 190 DO RI."")",list(),list(),NULL,N,NA,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1380,1981,DEPUTADO CARLOS LEMOS                      ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO DE RECUPERAÇÃO
DO ALCOÓLATRA DE ARAXÁ - CEREA, COM SEDE EM ARAXÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAXÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-14,000144492,PL. 1380 1981 - PROJETO DE LEI,1744,UTILIDADE PÚBLICA,NA,NA,LEI 8086 1981 - LEI ORDINÁRIA,NA,20120131,1530,rosanacf,1981-08-12,"list(passo = 1, data = ""1981-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 9 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 29 8 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 10 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 12 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 11 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1744, nome = ""DEPUTADO CARLOS LEMOS"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/8086/1981,LEI 8086 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1379,1981,DEPUTADO JOSÉ SANTANA                      PDS,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS
GERAIS AO SR. ELIAS AUN.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-14,000144493,PL. 1379 1981 - PROJETO DE LEI,1680,NA,NA,NA,LEI 8114 1981 - LEI ORDINÁRIA,NA,19980101,NA,Carga,1981-08-12,"list(passo = 1, data = ""1981-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 10 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 9 10 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 7 11 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 17 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1981."")",list(),list(),"list(descricao = ""PL. 1543 1978"")",N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8114/1981,LEI 8114 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1378,1981,DEPUTADO FERRAZ CALDAS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO DE ORIENTAÇÃO
NATURISTA, COM SEDE EM CAMPANHA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAMPANHA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-08,000144495,PL. 1378 1981 - PROJETO DE LEI,1690,UTILIDADE PÚBLICA,NA,NA,LEI 8091 1981 - LEI ORDINÁRIA,NA,20120131,1531,rosanacf,1981-08-06,"list(passo = 1, data = ""1981-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 9 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 29 8 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 9 10 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 11 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/8091/1981,LEI 8091 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1377,1981,DEPUTADO LUIZ OTÁVIO VALADARES             PMDB,"AUTORIZA O GOVERNO DO ESTADO DE MINAS GERAIS A CONCEDER,
ANUALMENTE, AOS SEUS FUNCIONÁRIOS, REMUNERAÇÃO
CORRESPONDENTE AO DÉCIMO TERCEIRO MÊS DE VENCIMENTO.",NA,REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1981-08-08,000144496,PL. 1377 1981 - PROJETO DE LEI,2043,NA,NA,NA,NA,NA,19980101,NA,Carga,1981-08-06,"list(passo = 1, data = ""1981-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO.\nAPROVAÇÃO: 25 8 1981.\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO.\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 23 10 1981\nREJEITADO, NOS TERMOS DO ARTIGO 190 DO RI."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 2043, nome = ""DEPUTADO LUIZ OTÁVIO VALADARES"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1376,1981,DEPUTADO JOÃO FERRAZ                       PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PROTEÇÃO A
MATERNIDADE, A INFÂNCIA E A ADOLESCÊNCIA DE PIUMHI - APROMIP,
DE PIUMHI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PIUMHI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-08,000144497,PL. 1376 1981 - PROJETO DE LEI,1171,UTILIDADE PÚBLICA,NA,NA,LEI 8089 1981 - LEI ORDINÁRIA,NA,20120131,1531,rosanacf,1981-08-06,"list(passo = 1, data = ""1981-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 9 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 29 8 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 10 10 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 11 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8089/1981,LEI 8089 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1375,1981,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA AS OBRAS SOCIAIS DA PARÓQUIA
DE SÃO GONÇALO DO PARÁ, COM SEDE EM SÃO GONÇALO DO PARÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO GONÇALO DO PARÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-08,000144498,PL. 1375 1981 - PROJETO DE LEI,2036,UTILIDADE PÚBLICA,NA,NA,LEI 8294 1982 - LEI ORDINÁRIA,NA,20120131,1532,rosanacf,1981-08-06,"list(passo = 1, data = ""1981-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 9 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 10 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 10 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 9 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 10 1982."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/8294/1982,LEI 8294 1982 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1374,1981,DEPUTADO NÍLSON GONTIJO                    PMDB,"DÁ DENOMINAÇÃO DE DESEMBARGADOR WALTER MACHADO AO FÓRUM DA COMARCA DE
PATROCÍNIO.","DENOMINAÇÃO, FÓRUM, COMARCA DE PATROCÍNIO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-08-07,000144499,PL. 1374 1981 - PROJETO DE LEI,1186,PRÓPRIO PÚBLICO,NA,ARQUIVO,NA,19830131,20120507,1708,rosanacf,1981-08-05,"list(passo = 1, data = ""1981-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 9 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 19 9 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 2 10 1981\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1186, nome = ""DEPUTADO NÍLSON GONTIJO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1373,1981,DEPUTADO KEMIL KUMAIRA                     PSDB,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL DE JEQUITINHONHA, NO MUNICÍPIO DE
JEQUITINHONHA (PROF. MANUEL DO NORTE).","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, JEQUITINHONHA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-08-07,000144500,PL. 1373 1981 - PROJETO DE LEI,1695,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,ARQUIVO,NA,19830131,20120507,1709,rosanacf,1981-08-05,"list(passo = 1, data = ""1981-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO.\nAPROVAÇÃO: 17 8 1981\nSEGUNDA DISCUSSÃO.\nAPROVAÇÃO: 5 11 1981\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1372,1981,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA A IGREJA PENTECOSTAL AMOR
INFINITO, COM SEDE EM CITROLÂNDIA, NO MUNICÍPIO DE BETIM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BETIM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-07,000144501,PL. 1372 1981 - PROJETO DE LEI,1935,UTILIDADE PÚBLICA,NA,NA,LEI 8102 1981 - LEI ORDINÁRIA,NA,20120131,1546,rosanacf,1981-08-05,"list(passo = 1, data = ""1981-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 9 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 29 8 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 21 10 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/8102/1981,LEI 8102 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1371,1981,DEPUTADO CYRO MACIEL                       PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL JOÃO MARIANO RIBEIRO À ESCOLA
ESTADUAL DE SÃO SEBASTIÃO DO BOM SUCESSO, NO MUNICÍPIO DE CONCEIÇÃO DO
MATO DENTRO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CONCEIÇÃO DO MATO
DENTRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-07,000144502,PL. 1371 1981 - PROJETO DE LEI,287,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8133 1981 - LEI ORDINÁRIA,NA,20120507,1710,rosanacf,1981-08-05,"list(passo = 1, data = ""1981-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 30 10 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 12 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 12 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 12 1981."")",list(),list(),NULL,N,NA,"list(id = 287, nome = ""DEPUTADO CYRO MACIEL"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8133/1981,LEI 8133 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1370,1981,DEPUTADO CYRO MACIEL                       PDS,"DÁ A DENOMINAÇÃO DE CENTRO DE SAÚDE ALEXANDER FLEMING AO CENTRO DE
SAÚDE DE CORDISLÂNDIA.","DENOMINAÇÃO, CENTRO DE SAÚDE, MUNICÍPIO, CORDISLÂNDIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-07,000144503,PL. 1370 1981 - PROJETO DE LEI,287,PRÓPRIO PÚBLICO,NA,NA,LEI 8122 1981 - LEI ORDINÁRIA,NA,20120508,1409,rosanacf,1981-08-05,"list(passo = 1, data = ""1981-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 30 10 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 13 11 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 19 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 12 1981."")",list(),list(),NULL,N,NA,"list(id = 287, nome = ""DEPUTADO CYRO MACIEL"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8122/1981,LEI 8122 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1369,1981,DEPUTADO MARCELO CAETANO                   MDB,"DECLARA DE UTILIDADE PÚBLICA O PARANAÍBA ESPORTE CLUBE, COM
SEDE EM CARMO DO PARANAÍBA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARMO DO PARANAÍBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-07,000144504,PL. 1369 1981 - PROJETO DE LEI,2045,UTILIDADE PÚBLICA,NA,NA,LEI 8104 1981 - LEI ORDINÁRIA,NA,20120131,1546,rosanacf,1981-08-05,"list(passo = 1, data = ""1981-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 10 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 26 9 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 20 10 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 2045, nome = ""DEPUTADO MARCELO CAETANO"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/8104/1981,LEI 8104 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1368,1981,DEPUTADO MARCELO CAETANO                   MDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE ESPORTIVA
QUINTINENSE, COM SEDE EM CARMO DO PARANAÍBA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARMO DO PARANAÍBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-07,000144505,PL. 1368 1981 - PROJETO DE LEI,2045,UTILIDADE PÚBLICA,NA,NA,LEI 8103 1981 - LEI ORDINÁRIA,NA,20120131,1555,rosanacf,1981-08-05,"list(passo = 1, data = ""1981-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 10 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 26 9 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 20 10 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 2045, nome = ""DEPUTADO MARCELO CAETANO"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/8103/1981,LEI 8103 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1367,1981,DEPUTADO AMILCAR PADOVANI                  PTB,"DECLARA DE UTILIDADE PÚBLICA A ALDEIAS CRISTÃS SOS DE
JUIZ DE FORA, COM SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-08-06,000144506,PL. 1367 1981 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,NA,NA,LEI 8095 1981 - LEI ORDINÁRIA,NA,20120131,1557,rosanacf,1981-08-04,"list(passo = 1, data = ""1981-08-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 8 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 9 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 11 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 29 8 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 21 10 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 7 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 11 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""PTB"")",NA,NA,/legislacao/mineira/LEI/8095/1981,LEI 8095 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
